PDB_ID,Entity,Score,Seq_id,E-value
5DH1,1,0.03561253561253561,0.944,5.869e-12
5DH2,1,0.03561253561253561,0.944,5.869e-12
5XKI,1,0.03561253561253561,0.944,7.823e-12
5XTN,1,0.03561253561253561,0.944,7.823e-12
5XTO,1,0.03561253561253561,0.944,7.823e-12
5XTP,1,0.03561253561253561,0.944,7.823e-12
5XTQ,1,0.03561253561253561,0.944,7.823e-12
5XTR,1,0.03561253561253561,0.944,7.823e-12
4F6L,1,0.029914529914529916,0.942,1.033e-10
4LIT,1,0.03133903133903134,0.941,5.827e-11
4LIU,1,0.03133903133903134,0.941,5.827e-11
4LIV,1,0.03133903133903134,0.941,5.827e-11
5AQ5,1,0.02849002849002849,0.941,3.242e-10
5L1M,1,0.019943019943019943,0.939,2.326e-08
9JKL,1,0.017094017094017096,0.928,9.613e-08
3D9H,1,0.009971509971509971,0.928,2.164e-06
3TFT,1,0.009971509971509971,0.925,2.164e-06
3TFU,1,0.009971509971509971,0.925,2.164e-06
4CXQ,1,0.009971509971509971,0.925,2.164e-06
4CXR,1,0.009971509971509971,0.925,2.164e-06
4MQP,1,0.009971509971509971,0.925,2.164e-06
4MQQ,1,0.009971509971509971,0.925,2.164e-06
7EWU,1,0.037037037037037035,0.921,3.302e-12
7EWV,1,0.037037037037037035,0.921,3.302e-12
7EWW,1,0.037037037037037035,0.921,3.302e-12
7EWX,1,0.037037037037037035,0.921,3.302e-12
7EWY,1,0.037037037037037035,0.921,3.302e-12
7EWZ,1,0.037037037037037035,0.921,3.302e-12
7EX0,1,0.037037037037037035,0.921,3.302e-12
7EX1,1,0.037037037037037035,0.921,3.302e-12
7EX2,1,0.037037037037037035,0.921,3.302e-12
7EX3,1,0.037037037037037035,0.921,3.302e-12
7EX4,1,0.037037037037037035,0.921,3.302e-12
7EX6,1,0.037037037037037035,0.921,3.302e-12
7EX7,1,0.037037037037037035,0.921,3.302e-12
7EX8,1,0.037037037037037035,0.921,3.302e-12
7EX9,1,0.037037037037037035,0.921,3.302e-12
9VP5,1,0.03561253561253561,0.921,5.869e-12
9VP6,1,0.03561253561253561,0.921,5.869e-12
9VP7,1,0.03561253561253561,0.921,5.869e-12
2G0I,1,0.03561253561253561,0.918,5.869e-12
2G0J,1,0.03561253561253561,0.918,5.869e-12
6JHP,1,0.03561253561253561,0.918,7.823e-12
2ZBB,1,0.03276353276353276,0.916,3.285e-11
3E4O,1,0.03276353276353276,0.916,3.285e-11
3E4P,1,0.03276353276353276,0.916,3.285e-11
3E4Q,1,0.03276353276353276,0.916,3.285e-11
4IXL,1,0.029914529914529916,0.916,1.375e-10
5LW6,1,0.02849002849002849,0.914,3.242e-10
5FEU,1,0.037037037037037035,0.9,4.403e-12
8ZN9,1,0.037037037037037035,0.9,2.476e-12
6ITX,1,0.03561253561253561,0.9,5.869e-12
5LB7,1,0.037037037037037035,0.897,4.403e-12
5NBT,1,0.037037037037037035,0.897,4.403e-12
5OW5,1,0.037037037037037035,0.897,4.403e-12
6GZC,1,0.037037037037037035,0.897,4.403e-12
9J3F,1,0.037037037037037035,0.897,2.476e-12
5E0O,1,0.03561253561253561,0.897,7.823e-12
5GVX,1,0.03561253561253561,0.897,7.823e-12
6JTI,1,0.03561253561253561,0.897,5.869e-12
6JTJ,1,0.03561253561253561,0.897,5.869e-12
6JTK,1,0.03561253561253561,0.897,5.869e-12
6JTL,1,0.03561253561253561,0.897,5.869e-12
3HS8,1,0.03561253561253561,0.894,5.869e-12
4ABN,1,0.03561253561253561,0.894,5.869e-12
8Y6T,1,0.02564102564102564,0.882,7.636e-10
9VTV,1,0.02564102564102564,0.882,7.636e-10
4X9L,1,0.038461538461538464,0.878,1.392e-12
6GII,1,0.037037037037037035,0.875,4.403e-12
4E6H,1,0.03561253561253561,0.875,5.869e-12
4ES7,1,0.03561253561253561,0.875,7.823e-12
4LYP,1,0.03561253561253561,0.875,5.869e-12
4LYQ,1,0.03561253561253561,0.875,5.869e-12
4LYR,1,0.03561253561253561,0.875,5.869e-12
4NRR,1,0.03561253561253561,0.875,5.869e-12
4NRS,1,0.03561253561253561,0.875,5.869e-12
3L7V,1,0.037037037037037035,0.871,4.403e-12
3PHL,1,0.037037037037037035,0.871,4.403e-12
3PID,1,0.037037037037037035,0.871,4.403e-12
3PJG,1,0.037037037037037035,0.871,4.403e-12
3PLN,1,0.037037037037037035,0.871,4.403e-12
3PLR,1,0.037037037037037035,0.871,4.403e-12
3W53,1,0.03561253561253561,0.871,5.869e-12
3ZPE,1,0.03561253561253561,0.871,5.869e-12
3ZPF,1,0.03561253561253561,0.871,5.869e-12
4CW8,1,0.03561253561253561,0.871,5.869e-12
4Y0X,1,0.03561253561253561,0.871,7.823e-12
4Y12,1,0.03561253561253561,0.871,7.823e-12
5CTQ,1,0.03561253561253561,0.871,7.823e-12
6J1M,1,0.03561253561253561,0.871,7.823e-12
6J1N,1,0.03561253561253561,0.871,7.823e-12
5CH9,1,0.029914529914529916,0.868,1.033e-10
4E2A,1,0.037037037037037035,0.86,4.403e-12
3TN3,1,0.039886039886039885,0.857,1.044e-12
3TN4,1,0.039886039886039885,0.857,1.044e-12
3TN5,1,0.039886039886039885,0.857,1.044e-12
3TN6,1,0.039886039886039885,0.857,1.044e-12
3TNB,1,0.039886039886039885,0.857,1.044e-12
3L87,1,0.037037037037037035,0.857,4.403e-12
7O9O,1,0.03561253561253561,0.857,5.869e-12
7O9P,1,0.03561253561253561,0.857,5.869e-12
2IUM,1,0.027065527065527065,0.857,4.314e-10
2IUN,1,0.027065527065527065,0.857,4.314e-10
5MYD,1,0.03561253561253561,0.853,5.869e-12
5MYF,1,0.03561253561253561,0.853,5.869e-12
5MYI,1,0.03561253561253561,0.853,5.869e-12
3Q6B,1,0.011396011396011397,0.852,1.631e-06
4F1R,1,0.011396011396011397,0.852,1.631e-06
5JR9,1,0.038461538461538464,0.837,1.392e-12
5JR9,2,0.038461538461538464,0.837,1.392e-12
5JR9,3,0.038461538461538464,0.837,1.392e-12
5JRC,1,0.038461538461538464,0.837,1.392e-12
5JRC,2,0.038461538461538464,0.837,1.392e-12
5JRE,1,0.038461538461538464,0.837,1.392e-12
2IW5,2,0.03561253561253561,0.837,7.823e-12
2UXN,2,0.03561253561253561,0.837,7.823e-12
2UXX,2,0.03561253561253561,0.837,7.823e-12
4KUM,2,0.03561253561253561,0.837,7.823e-12
4N8H,1,0.04131054131054131,0.833,4.393e-13
4N8I,1,0.04131054131054131,0.833,4.393e-13
4N8J,1,0.04131054131054131,0.833,4.393e-13
4N8K,1,0.04131054131054131,0.833,4.393e-13
4N8L,1,0.04131054131054131,0.833,4.393e-13
7DTP,1,0.037037037037037035,0.833,2.476e-12
3S2S,1,0.03561253561253561,0.833,7.823e-12
3TJX,1,0.03561253561253561,0.833,5.869e-12
3TRO,1,0.03561253561253561,0.833,5.869e-12
7MYD,1,0.03561253561253561,0.833,5.869e-12
3LNB,1,0.02564102564102564,0.833,7.636e-10
4M0W,1,0.7378917378917379,0.826,1.45e-180
3E9S,1,0.7336182336182336,0.825,1.315e-179
3MJ5,1,0.7336182336182336,0.825,1.315e-179
4MM3,2,0.7336182336182336,0.825,1.315e-179
4OVZ,1,0.7336182336182336,0.825,1.315e-179
4OVZ,2,0.7336182336182336,0.825,1.315e-179
4OW0,1,0.7336182336182336,0.825,1.315e-179
5E6J,1,0.7336182336182336,0.825,1.315e-179
5TL6,1,0.7336182336182336,0.825,1.315e-179
5TL7,2,0.7336182336182336,0.825,1.315e-179
7LFU,1,0.7336182336182336,0.825,1.315e-179
7LFV,1,0.7336182336182336,0.825,1.315e-179
2FE8,1,0.7307692307692307,0.824,6.348e-179
5Y3E,1,0.7307692307692307,0.824,6.348e-179
5Y3Q,1,0.7307692307692307,0.824,6.348e-179
9CEH,1,0.7207977207977208,0.822,1.838e-176
3OIX,1,0.037037037037037035,0.822,2.476e-12
8Z5B,1,0.037037037037037035,0.822,2.476e-12
7SKQ,1,0.7307692307692307,0.819,6.348e-179
7SKR,1,0.7307692307692307,0.819,6.348e-179
3L86,1,0.038461538461538464,0.818,1.392e-12
8WCT,1,0.037037037037037035,0.818,4.403e-12
3Q9V,1,0.01566951566951567,0.815,2.25e-07
4F0V,1,0.01282051282051282,0.815,5.261e-07
4F0W,1,0.01282051282051282,0.815,5.261e-07
3GYE,1,0.03276353276353276,0.809,3.285e-11
3GZ3,1,0.03276353276353276,0.809,3.285e-11
3MHU,1,0.03276353276353276,0.809,3.285e-11
3MJY,1,0.03276353276353276,0.809,3.285e-11
3TQ0,1,0.03276353276353276,0.809,3.285e-11
4EF8,1,0.03276353276353276,0.809,3.285e-11
4EF9,1,0.03276353276353276,0.809,3.285e-11
6DWG,1,0.03276353276353276,0.809,3.285e-11
6EBS,1,0.03276353276353276,0.809,3.285e-11
5GU4,1,0.038461538461538464,0.808,1.857e-12
9UCE,1,0.04131054131054131,0.8,4.393e-13
4E85,1,0.03418803418803419,0.8,1.043e-11
6ICI,1,0.02849002849002849,0.8,3.242e-10
4H5U,1,0.038461538461538464,0.795,1.857e-12
4HG3,1,0.038461538461538464,0.795,1.857e-12
4HG5,1,0.038461538461538464,0.795,1.857e-12
4HGD,1,0.038461538461538464,0.795,1.857e-12
3L7Y,1,0.03561253561253561,0.787,5.869e-12
4I8N,1,0.03561253561253561,0.775,5.869e-12
4N7R,2,0.03561253561253561,0.775,7.823e-12
5CHE,2,0.03561253561253561,0.775,7.823e-12
5YJL,2,0.03561253561253561,0.775,7.823e-12
9KOO,1,0.024216524216524215,0.769,1.797e-09
7CYS,1,0.03276353276353276,0.767,3.285e-11
2Q7F,1,0.03561253561253561,0.765,7.823e-12
7VXO,1,0.03561253561253561,0.765,7.823e-12
4ZCI,1,0.04700854700854701,0.76,1.363e-14
4ZCL,1,0.04700854700854701,0.76,1.363e-14
4ZCM,1,0.04700854700854701,0.76,1.363e-14
2NT8,1,0.03418803418803419,0.76,1.851e-11
2WJ1,1,0.01566951566951567,0.756,2.25e-07
2WJ2,1,0.01566951566951567,0.756,2.25e-07
3K7F,1,0.01566951566951567,0.756,2.25e-07
3K83,1,0.01566951566951567,0.756,2.25e-07
3K84,1,0.01566951566951567,0.756,2.25e-07
3LJ6,1,0.01566951566951567,0.756,2.25e-07
3LJ7,1,0.01566951566951567,0.756,2.25e-07
3OJ8,1,0.01566951566951567,0.756,2.25e-07
3PPM,1,0.01566951566951567,0.756,2.25e-07
3PR0,1,0.01566951566951567,0.756,2.25e-07
4J5P,1,0.01566951566951567,0.756,2.25e-07
7C6O,1,0.04131054131054131,0.755,4.393e-13
7Q9X,1,0.037037037037037035,0.755,3.302e-12
7Q9Z,1,0.037037037037037035,0.755,3.302e-12
7FGQ,1,0.03418803418803419,0.755,1.389e-11
5C71,1,0.03276353276353276,0.754,2.466e-11
3L9T,1,0.037037037037037035,0.745,3.302e-12
2W7Y,1,0.011396011396011397,0.743,1.229e-06
5U4Z,1,0.042735042735042736,0.74,1.383e-13
5U50,1,0.042735042735042736,0.74,1.383e-13
3NC3,1,0.039886039886039885,0.74,7.823e-13
3NC5,1,0.039886039886039885,0.74,7.823e-13
3NC6,1,0.039886039886039885,0.74,7.823e-13
3NC7,1,0.039886039886039885,0.74,7.823e-13
3MGB,1,0.03561253561253561,0.74,5.869e-12
3MGC,1,0.03561253561253561,0.74,5.869e-12
3NIB,1,0.03561253561253561,0.74,5.869e-12
9IF6,1,0.01282051282051282,0.736,9.266e-07
9QN5,1,0.01282051282051282,0.736,9.266e-07
3OXG,1,0.042735042735042736,0.73,1.383e-13
5XM6,1,0.038461538461538464,0.727,1.857e-12
5XMD,1,0.038461538461538464,0.727,1.857e-12
3L8A,1,0.03561253561253561,0.727,7.823e-12
6HJM,1,0.039886039886039885,0.725,7.823e-13
9KSN,1,0.024216524216524215,0.723,3.176e-09
6IAO,1,0.04131054131054131,0.722,3.292e-13
8H97,1,0.037037037037037035,0.711,4.403e-12
7QPK,1,0.038461538461538464,0.709,1.857e-12
4M03,1,0.038461538461538464,0.706,1.857e-12
9VFY,1,0.037037037037037035,0.698,4.403e-12
9VFZ,1,0.037037037037037035,0.698,4.403e-12
4JBG,1,0.037037037037037035,0.69,4.403e-12
4JBH,1,0.037037037037037035,0.69,4.403e-12
4JBI,1,0.037037037037037035,0.69,4.403e-12
3BGK,1,0.03561253561253561,0.685,5.869e-12
5CIO,1,0.01282051282051282,0.674,6.982e-07
6SJ5,2,0.011396011396011397,0.659,1.229e-06
4XBK,1,0.04415954415954416,0.644,7.757e-14
4XBS,1,0.04415954415954416,0.644,7.757e-14
5H91,1,0.04415954415954416,0.644,7.757e-14
3VAQ,1,0.009971509971509971,0.641,2.871e-06
4DC3,1,0.009971509971509971,0.641,2.871e-06
6JVX,1,0.039886039886039885,0.628,7.823e-13
6JVY,1,0.039886039886039885,0.628,7.823e-13
3LBB,1,0.04985754985754986,0.625,4.263e-15
3LBE,1,0.04985754985754986,0.625,4.263e-15
6XSX,1,0.014245014245014245,0.612,3.964e-07
3KH8,1,0.03561253561253561,0.611,5.869e-12
4M00,1,0.039886039886039885,0.602,1.044e-12
4M01,1,0.039886039886039885,0.602,1.044e-12
8YA6,1,0.04415954415954416,0.597,7.757e-14
8YA7,1,0.04415954415954416,0.597,7.757e-14
7O9Q,1,0.037037037037037035,0.594,2.476e-12
6MSO,1,0.03561253561253561,0.593,7.823e-12
8Z73,1,0.011396011396011397,0.591,1.631e-06
8YEN,1,0.04131054131054131,0.571,3.292e-13
3L1N,1,0.037037037037037035,0.571,3.302e-12
3PL5,1,0.039886039886039885,0.569,1.044e-12
4M02,1,0.04700854700854701,0.559,2.435e-14
5J32,1,0.039886039886039885,0.558,5.863e-13
5FJL,1,0.03133903133903134,0.545,4.376e-11
6M09,1,0.037037037037037035,0.532,3.302e-12
6M0A,1,0.037037037037037035,0.532,3.302e-12
4XCH,1,0.042735042735042736,0.522,1.383e-13
5FFA,1,0.037037037037037035,0.518,3.302e-12
3ODR,1,0.009971509971509971,0.516,3.808e-06
3ODS,1,0.009971509971509971,0.516,3.808e-06
6LL9,1,0.039886039886039885,0.511,1.044e-12
3QLL,1,0.037037037037037035,0.5,4.403e-12
3TKA,1,0.018518518518518517,0.5,3.09e-08
8GIL,1,0.039886039886039885,0.495,5.863e-13
8GJB,1,0.039886039886039885,0.495,5.863e-13
4N4G,1,0.039886039886039885,0.489,5.863e-13
4N4H,1,0.039886039886039885,0.489,5.863e-13
4N4I,1,0.039886039886039885,0.489,5.863e-13
5EX6,1,0.037037037037037035,0.488,4.403e-12
3Q9S,1,0.011396011396011397,0.46,1.229e-06
4NZZ,1,0.042735042735042736,0.45,1.383e-13
3K3P,1,0.042735042735042736,0.443,1.847e-13
4O08,1,0.042735042735042736,0.442,1.383e-13
5Z66,1,0.04415954415954416,0.437,1.036e-13
5Z6H,1,0.04415954415954416,0.437,1.036e-13
8QK4,1,0.03561253561253561,0.434,7.823e-12
4HNV,1,0.021367521367521368,0.431,9.914e-09
7XWU,1,0.04415954415954416,0.427,1.036e-13
7Y0K,1,0.04415954415954416,0.427,1.036e-13
8H61,1,0.04415954415954416,0.427,7.757e-14
4XWL,1,0.039886039886039885,0.425,1.044e-12
4XWM,1,0.039886039886039885,0.425,1.044e-12
4XWN,1,0.039886039886039885,0.425,1.044e-12
5MIL,1,0.03561253561253561,0.424,7.823e-12
6H4B,1,0.03561253561253561,0.424,7.823e-12
3LA8,1,0.039886039886039885,0.422,7.823e-13
3LBA,1,0.039886039886039885,0.422,7.823e-13
3BG5,1,0.021367521367521368,0.42,7.46e-09
4HNT,1,0.021367521367521368,0.42,7.46e-09
4HNU,1,0.021367521367521368,0.42,7.46e-09
5Z9R,1,0.045584045584045586,0.419,5.807e-14
3VA7,1,0.01282051282051282,0.417,5.261e-07
9L51,1,0.038461538461538464,0.415,1.857e-12
9L52,1,0.038461538461538464,0.415,1.857e-12
4WZH,1,0.03418803418803419,0.413,1.389e-11
9CB8,1,0.03418803418803419,0.413,1.389e-11
9N67,1,0.03418803418803419,0.413,1.389e-11
9N68,1,0.03418803418803419,0.413,1.389e-11
9N6O,1,0.03418803418803419,0.413,1.389e-11
9N6Q,1,0.03418803418803419,0.413,1.389e-11
9OBB,1,0.03418803418803419,0.413,1.389e-11
9OCM,1,0.03418803418803419,0.413,1.389e-11
8W01,1,0.04700854700854701,0.409,2.435e-14
8W04,1,0.04700854700854701,0.409,2.435e-14
4NK4,1,0.01282051282051282,0.4,5.261e-07
4NK5,1,0.01282051282051282,0.4,5.261e-07
9L50,1,0.02849002849002849,0.394,2.436e-10
7YNY,1,0.039886039886039885,0.393,1.044e-12
5GV1,1,0.039886039886039885,0.38,5.863e-13
1OTM,1,0.009971509971509971,0.378,2.164e-06
1OTN,1,0.009971509971509971,0.378,2.164e-06
1OTO,1,0.009971509971509971,0.378,2.871e-06
4INE,1,0.01282051282051282,0.376,9.266e-07
5M9F,1,0.039886039886039885,0.367,7.823e-13
6WA6,1,0.018518518518518517,0.366,4.104e-08
6WA9,1,0.018518518518518517,0.366,4.104e-08
5KDN,1,0.01566951566951567,0.365,1.276e-07
5KDS,2,0.01566951566951567,0.365,1.276e-07
5KDU,1,0.01566951566951567,0.365,1.276e-07
7JS4,1,0.01566951566951567,0.365,1.276e-07
5A69,1,0.017094017094017096,0.363,7.239e-08
5A6A,1,0.017094017094017096,0.363,7.239e-08
5A6J,1,0.017094017094017096,0.363,7.239e-08
5A6K,1,0.017094017094017096,0.363,7.239e-08
5AC4,1,0.017094017094017096,0.363,7.239e-08
5AC5,1,0.017094017094017096,0.363,7.239e-08
6GOC,1,0.014245014245014245,0.363,2.987e-07
4BZB,1,0.03133903133903134,0.362,7.759e-11
4BZC,1,0.03133903133903134,0.362,7.759e-11
4QFX,1,0.03133903133903134,0.362,7.759e-11
4QFY,1,0.03133903133903134,0.362,7.759e-11
4QFZ,1,0.03133903133903134,0.362,7.759e-11
4QG0,1,0.03133903133903134,0.362,7.759e-11
4QG1,1,0.03133903133903134,0.362,7.759e-11
4QG2,1,0.03133903133903134,0.362,7.759e-11
4QG4,1,0.03133903133903134,0.362,7.759e-11
6DW3,1,0.03133903133903134,0.362,7.759e-11
6DW4,1,0.03133903133903134,0.362,7.759e-11
6DW5,1,0.03133903133903134,0.362,7.759e-11
6DW7,1,0.03133903133903134,0.362,7.759e-11
6DWD,1,0.03133903133903134,0.362,7.759e-11
6DWJ,1,0.03133903133903134,0.362,7.759e-11
6DWK,1,0.03133903133903134,0.362,7.759e-11
7S2Y,1,0.03133903133903134,0.362,7.759e-11
6Y4D,1,0.037037037037037035,0.36,3.302e-12
7C0Q,1,0.01566951566951567,0.352,1.695e-07
3L9C,1,0.042735042735042736,0.348,2.466e-13
4L3A,1,0.039886039886039885,0.342,1.044e-12
3PSP,1,0.05555555555555555,0.336,2.312e-16
3PST,1,0.05413105413105413,0.336,4.146e-16
3L9F,1,0.037037037037037035,0.335,3.302e-12
5WFI,1,0.1396011396011396,0.318,8.98e-36
6DGS,1,0.03276353276353276,0.318,2.466e-11
4YPT,1,0.13675213675213677,0.314,4.137e-35
5L2R,1,0.039886039886039885,0.31,1.044e-12
6MSN,1,0.039886039886039885,0.31,1.044e-12
6UNZ,1,0.039886039886039885,0.31,1.044e-12
6UO0,1,0.039886039886039885,0.31,1.044e-12
6UOI,1,0.039886039886039885,0.31,1.044e-12
6UOJ,1,0.039886039886039885,0.31,1.044e-12
6UP9,1,0.039886039886039885,0.31,1.044e-12
6UPM,1,0.039886039886039885,0.31,1.044e-12
6UPO,1,0.039886039886039885,0.31,1.044e-12
6UQ8,1,0.039886039886039885,0.31,1.044e-12
6UQ9,1,0.039886039886039885,0.31,1.044e-12
6UQB,1,0.039886039886039885,0.31,1.044e-12
6UQL,1,0.039886039886039885,0.31,1.044e-12
6UQM,1,0.039886039886039885,0.31,1.044e-12
6UQN,1,0.039886039886039885,0.31,1.044e-12
7DKG,1,0.03561253561253561,0.309,5.869e-12
7DXP,1,0.03561253561253561,0.309,5.869e-12
5HXY,1,0.04131054131054131,0.308,3.292e-13
4WUR,1,0.17094017094017094,0.305,2.264e-43
4R3D,1,0.16809116809116809,0.304,1.056e-42
4PT5,1,0.16524216524216523,0.304,4.921e-42
4REZ,1,0.16524216524216523,0.304,4.921e-42
4RF0,1,0.16524216524216523,0.304,4.921e-42
4RF1,1,0.16524216524216523,0.304,4.921e-42
4RNA,1,0.16524216524216523,0.304,4.921e-42
5V69,1,0.16524216524216523,0.304,4.921e-42
5V6A,1,0.16524216524216523,0.304,4.921e-42
5W8T,2,0.16524216524216523,0.304,4.921e-42
5W8U,1,0.16524216524216523,0.304,4.921e-42
7OZC,1,0.01566951566951567,0.303,1.276e-07
4P16,1,0.16809116809116809,0.302,1.056e-42
3G9G,1,0.021367521367521368,0.301,9.914e-09
6BI8,1,0.1168091168091168,0.3,2.37e-30
7WFC,1,0.11396011396011396,0.298,7.964e-30
5KO3,1,0.11253561253561253,0.297,1.459e-29
6PEI,1,0.037037037037037035,0.297,4.403e-12
6PEJ,1,0.037037037037037035,0.297,4.403e-12
7LH6,1,0.01282051282051282,0.286,9.266e-07
